Pop. Density,Obesity Rate,Smoking Rate,Diabetes Rate,Elderly Pop %,Vaccine %,% Black,% American Indian,% Asian,% Pacific Islander,% Hispanic,% White,% Limited Access to Healthy Foods,Death Rate
-0.228195,-0.14373,0.802656,0.671048,-1.003148,-0.514594,-0.372098,0.125633,-0.31354,2.283905,1.761074,-0.963969,0.283406,0.017
-0.226551,1.214961,1.735601,2.156113,1.388435,-0.940154,-0.57119,-0.175044,-0.343708,-0.133763,-0.528478,0.862971,0.163759,0.015
-0.236518,1.181414,1.51788,0.494853,1.702296,-1.191697,-0.603358,-0.184199,-0.373266,-0.20189,-0.550496,0.913465,0.64235,0.023
-0.187697,0.258846,0.29547,0.192806,-0.281006,-0.307588,1.653161,-0.234249,-0.288516,-0.164041,-0.399536,-0.756463,0.522702,0.024
-0.229231,0.560777,1.07102,0.998265,1.450011,-0.793353,-0.587059,-0.175321,-0.40655,-0.239634,-0.476291,0.867383,-0.314833,0.019
0.213168,-0.261147,-0.084156,-0.738506,-1.599775,0.55178,-0.393091,-0.103198,0.377941,5.790761,0.540655,-0.261798,-0.314833,0.011
-0.106719,-0.093408,0.653627,1.224801,-0.625456,-0.564903,-0.317539,-0.219882,-0.243051,-0.125997,-0.379762,0.588876,-0.43448,0.015
-0.249291,-0.026312,1.291213,3.69152,0.753084,0.188074,1.184507,-0.230922,-0.437074,-0.115084,-0.54307,-0.330667,-0.673776,0.021
-0.220044,0.560777,0.887513,0.293489,-0.349109,-0.245733,-0.520061,-0.164092,-0.087228,-0.121538,0.786237,-0.057408,-0.43448,0.017
2.603625,-1.888222,-2.443094,-1.367771,-1.141214,2.574839,0.090534,-0.165163,10.23091,1.943388,0.919746,-2.227188,-0.913072,0.012
-0.258927,-2.794016,-0.677572,-1.418112,1.388222,1.002082,-0.622832,2.786122,0.146203,-0.296305,0.122699,-0.589112,0.403054,0.000
-0.192042,-0.563079,-1.295948,1.149289,1.625968,0.329928,-0.453549,-0.004727,0.058464,0.324861,0.341036,0.069301,-0.554128,0.012
0.074621,-0.546305,-1.115935,-0.51197,-0.291565,-0.007386,-0.521941,0.015801,1.144938,0.377056,0.506265,-0.216829,-0.195185,0.014
-0.182031,-0.86501,-1.3695,-0.411288,1.729208,0.235084,-0.571517,-0.053863,0.056852,0.296889,0.196502,0.232466,-0.673776,0.020
-0.223819,0.929804,-1.369824,0.77173,-1.009531,0.7192,-0.562242,0.054282,0.028428,1.095878,3.662651,-2.065819,-0.673776,0.007
1.71561,-1.401777,-2.420038,-0.990212,-0.72629,2.643292,-0.018603,-0.173004,5.576132,1.078582,1.169977,-1.623809,-0.673776,0.010
-0.213333,0.074332,-0.505982,1.124118,-0.277623,-0.26965,-0.398967,0.901436,0.534685,0.168599,0.750342,-0.676088,0.64235,0.010
0.074889,-1.317907,-1.878837,-1.116065,0.457007,0.962495,-0.566939,-0.132192,1.061831,0.237854,0.236098,0.079201,-0.314833,0.010
1.466494,-0.076634,-1.334593,-0.688165,-1.502801,0.861053,-0.304728,0.079633,3.213289,0.351604,3.16649,-2.328221,-0.554128,0.016
-0.211136,0.124654,-1.006428,-0.310606,-0.83235,0.365391,-0.570334,0.104055,0.52032,0.131422,2.358897,-1.25181,-0.554128,0.009
-0.032249,-1.435325,-1.010234,-0.662994,-0.243865,1.201666,-0.544563,0.51261,0.438001,0.490232,0.158374,-0.092902,-0.314833,0.012
0.046868,-0.110182,-1.34728,-0.814018,-1.343056,3.149675,-0.455707,0.018954,0.193508,0.175886,5.413863,-3.254324,0.044111,0.022
-0.229921,-1.083071,-1.435695,-0.184753,0.770563,0.866001,-0.561916,1.440475,0.026706,0.09602,0.93955,-0.705929,0.403054,0.018
1.295502,-0.378565,-1.106886,-0.688165,-1.778083,0.228486,-0.265074,0.036535,1.286994,0.367586,3.201727,-2.106953,-0.43448,0.013
0.005031,0.091106,-1.058866,0.117295,-1.936208,-0.474183,-0.200118,0.105883,0.999687,0.519552,3.27483,-2.192816,-0.43448,0.011
-0.150998,-1.854674,-0.72112,-0.4868,0.692097,0.29199,-0.506104,0.264068,-0.064105,0.430757,0.842007,-0.313562,0.044111,0.016
-0.209026,-0.110182,-0.679614,0.570365,-0.888146,-1.8655,-0.079921,0.247708,-0.005083,1.826688,0.691232,-0.540404,-0.195185,0.007
16.73344,-1.904996,-2.069401,-0.9147,-1.183693,1.732791,-0.07215,-0.118705,4.674142,0.569594,2.817582,-2.472977,-0.793424,0.018
0.008715,0.560777,-1.107242,-0.08407,-1.128262,0.274671,-0.399544,0.26795,0.313112,0.391443,3.516532,-2.098957,0.044111,0.013
0.177367,-2.659824,-2.73562,-1.065724,0.668882,2.92205,-0.453329,-0.177224,1.668011,0.326936,0.466874,-0.22571,-0.793424,0.014
-0.232352,-2.995303,-1.228392,-1.065724,1.914304,-0.61851,-0.54832,0.135231,0.052881,0.161462,0.143988,0.181741,-0.314833,0.002
-0.115335,-0.512757,-1.102267,-0.436459,0.696562,1.362488,-0.575456,0.513107,0.221445,0.294401,1.153857,-0.562012,-0.195185,0.011
0.224388,-0.009538,-1.173324,0.167636,-1.745487,0.103952,-0.421018,0.020855,2.151136,0.605162,3.65386,-2.422357,-0.195185,0.015
-0.245778,-1.317907,-0.576922,-0.209923,1.618382,-0.790054,-0.557467,0.342488,-0.094698,0.480898,0.329816,0.082308,0.403054,0.009
-0.236227,-0.831462,-1.763776,-0.436459,-0.755728,1.077957,-0.579122,0.082122,0.215798,0.496031,1.293384,-0.530535,0.761998,0.002
0.479308,-1.435325,-1.81095,-0.839188,-1.202724,1.684957,-0.450527,0.032487,1.763945,1.151999,3.575864,-2.302141,-0.673776,0.013
-0.029747,-1.569516,-2.157656,-0.662994,-0.007022,2.122063,-0.484857,-0.142737,2.444704,0.660339,1.795745,-1.188091,-0.793424,0.008
-0.0901,-2.575954,-1.769869,-1.74533,1.801915,1.005381,-0.594669,-0.141159,-0.049325,0.17322,0.001283,0.441938,-0.195185,0.011
5.151466,-2.274023,-2.501251,-0.965041,-0.931425,1.759183,-0.514456,-0.171052,6.716548,0.619427,1.770889,-1.778505,-0.913072,0.018
0.438472,-2.223701,-2.299262,-1.367771,0.03793,1.547227,-0.514601,-0.166131,2.194925,0.32833,0.332099,-0.195755,-0.673776,0.012
-0.228704,-1.653386,-1.338331,-1.267088,1.913445,0.336526,-0.562607,0.101981,-0.136325,0.053955,-0.034458,0.365983,-0.793424,0.004
4.034807,-0.86501,-1.84135,-0.688165,-1.031263,0.758787,-0.197302,-0.057227,1.871194,0.759959,2.883657,-2.047129,-0.195185,0.014
2.430093,-0.596627,-1.740925,-0.763676,-1.098714,1.444136,0.053713,-0.105401,5.204595,2.714802,0.996801,-1.575632,-0.554128,0.014
-0.149351,0.376263,-1.960852,-0.688165,-1.380882,1.984334,-0.567924,0.093975,0.692812,0.731945,3.68021,-2.107539,-0.673776,0.009
3.500726,-0.445661,-1.513868,-0.51197,-1.629133,0.517966,-0.059625,-0.036951,2.097512,0.823599,3.202539,-2.382631,-0.075537,0.016
5.444903,-2.206927,-1.954706,-1.216747,-1.094009,2.514634,-0.300263,-0.134269,3.736094,1.088154,1.756479,-1.526906,-0.673776,0.011
1.244644,-2.777242,-2.380729,-1.594306,-0.766035,2.75463,-0.277088,-0.208448,11.64097,0.772892,0.404006,-1.768866,-1.032719,0.012
1.071123,0.342715,-1.532981,-0.537141,-1.390569,0.960845,-0.132156,-0.048867,5.243133,1.582592,2.332455,-2.228914,-0.43448,0.018
0.220786,-0.814688,-1.835661,-0.839188,0.231595,1.085379,-0.506966,-0.123365,0.821091,0.142655,0.950514,-0.36666,-0.554128,0.012
1.038556,-1.770804,-2.672282,-1.090894,-0.66801,2.713394,-0.4711,-0.190925,9.68559,3.249434,1.059464,-1.838487,-0.913072,0.010
0.502583,-1.552742,-1.890147,-1.116065,-0.844659,1.478775,-0.504303,-0.025986,1.51282,0.303706,2.615205,-1.583333,-0.673776,0.012
3.010012,-2.274023,-2.811761,-0.990212,-1.219253,2.82968,-0.464266,-0.149458,12.45431,0.792063,1.131819,-2.228535,-0.913072,0.013
0.202601,-2.374667,-2.042074,-1.569136,-0.515331,1.93485,-0.561222,-0.064453,1.227102,0.174565,1.764538,-0.949321,-0.554128,0.011
0.047248,-1.150167,-1.006034,-0.008558,0.290533,-0.369442,-0.555686,0.105102,0.512842,0.224994,0.047247,0.175914,0.044111,0.018
-0.255839,-2.408215,-1.192128,-1.367771,2.568747,0.231785,-0.594062,0.020197,-0.281436,0.018693,0.175632,0.337915,2.317419,0.000
-0.186807,0.174976,-0.887739,-0.587482,1.333943,-0.230888,-0.534969,0.354044,0.002259,0.532178,0.232106,-0.016542,0.163759,0.016
0.508621,-0.714044,-1.791457,-0.763676,-0.711607,1.355066,0.332317,-0.140215,4.943078,2.099604,1.243621,-1.902362,-0.673776,0.008
0.566993,-1.603064,-2.01691,-1.040553,0.198421,2.115465,-0.5171,-0.021263,1.014304,0.656465,1.265057,-0.637738,-0.554128,0.009
0.686328,-0.328243,-1.307681,-0.562312,-1.32122,0.526213,-0.443603,-0.047796,1.529443,1.874051,2.698037,-1.728488,-0.43448,0.015
-0.093564,-0.630174,-1.259187,0.167636,-0.873697,0.76456,-0.477394,0.000321,5.228555,0.656189,1.581182,-1.521779,0.283406,0.013
-0.146409,0.208524,-0.735805,-0.310606,-0.023607,-0.583872,-0.578083,0.129543,-0.047443,0.233646,1.158999,-0.417504,0.163759,0.015
-0.241008,-0.764366,-0.55875,-0.688165,1.783326,-0.362844,-0.593475,0.370395,-0.044356,0.229127,-0.153567,0.287225,-0.195185,0.021
0.539182,0.627873,-0.904966,-0.386117,-1.692726,0.259826,-0.542814,0.052937,0.821704,0.247499,4.013179,-2.375604,-0.075537,0.016
-0.167813,-0.630174,-1.321866,-1.116065,1.514567,0.122921,-0.49851,-0.006709,-0.059376,0.38083,0.217585,0.187114,0.163759,0.011
1.173865,-2.223701,-2.15043,-0.939871,-0.749962,1.66104,-0.505647,-0.063002,2.136612,0.384795,2.411522,-1.538854,-0.673776,0.012
0.116187,-1.519194,-1.800476,-1.166406,-1.424675,1.700627,-0.455896,-0.072979,4.560215,1.051598,1.606139,-1.47495,-0.793424,0.013
-0.1231,-0.680496,-0.976351,0.066953,-1.398342,-0.054396,-0.382373,0.073333,2.01579,0.897285,1.379144,-1.074093,0.403054,0.006
0.657561,-0.814688,-0.697603,-1.267088,-1.883619,1.576093,-0.40618,-0.010096,0.950354,0.212867,2.225594,-1.308837,-0.314833,0.011
-0.232883,-0.412113,-0.441648,-1.241918,-1.224877,0.367041,-0.537373,0.380929,0.025607,0.295881,2.61286,-1.371342,-0.673776,0.016
0.89454,-1.804352,-1.505951,-1.3426,-1.309548,1.536506,0.106218,-0.156445,1.662623,0.384574,0.710661,-0.798462,-0.793424,0.010
-0.235617,-1.552742,-1.394267,-1.669818,1.583335,0.921258,-0.587012,0.143691,-0.124785,0.01129,0.620575,0.039411,0.283406,0.004
-0.254787,-0.412113,0.131135,0.318659,0.978698,-0.945103,-0.57651,-0.052042,-0.398716,-0.296305,0.098473,0.420464,-0.075537,0.011
-0.252116,-0.076634,0.268806,-0.033729,-0.181324,-2.082404,-0.09768,0.146266,-0.052794,-0.016371,1.614651,-0.963903,0.403054,0.016
0.310233,-3.213365,-2.033579,-1.74533,-1.028623,2.340616,-0.56235,-0.194851,1.147568,-0.121732,0.307762,0.078596,-0.673776,0.008
-0.134804,-2.341119,-2.121462,-1.392941,-1.138695,2.847824,-0.539017,-0.202322,1.747279,-0.000861,0.213154,0.031434,-0.43448,0.011
-0.224587,-2.877885,-0.912134,-1.090894,1.311287,1.391354,-0.516035,-0.094065,-0.236592,-0.096633,0.034018,0.456105,-0.673776,0.013
-0.257909,-1.619838,-0.559504,-0.713335,0.266869,-1.745914,-0.565806,-0.139156,-0.22393,-0.170919,0.14586,0.41769,0.163759,0.030
-0.24383,-2.055961,-1.732838,-1.543965,0.332343,-0.016458,-0.559281,-0.151117,-0.188779,-0.149366,-0.165113,0.606065,-0.793424,0.007
-0.246673,-1.049524,-0.484563,-0.562312,0.032027,-0.1179,-0.600185,0.208142,-0.192131,0.133984,3.041062,-1.520104,-0.673776,0.037
-0.253986,-1.468873,-0.233177,1.375824,1.501208,1.002082,-0.572545,0.384856,-0.017521,0.31818,3.657915,-2.038927,4.830023,0.030
-0.250114,-0.680496,0.585619,-1.166406,-1.195886,-2.264669,0.102688,0.143696,-0.114482,-0.25615,1.5575,-1.092033,-0.43448,0.011
-0.251733,-2.106283,-1.034417,-0.285435,2.770209,0.146838,-0.536007,-0.150589,-0.353191,-0.248823,-0.299579,0.688935,-0.195185,0.026
-0.205971,-1.58629,0.078472,-0.360947,1.473204,-0.175631,-0.586253,-0.131626,-0.245274,-0.075922,0.415697,0.254162,-0.673776,0.021
1.038382,-2.710146,-1.443427,-1.846012,-1.631048,2.293607,-0.003224,-0.071728,0.858275,0.166599,1.44633,-1.067185,-0.43448,0.010
-0.257441,-1.972091,-0.292992,-1.166406,1.343314,-0.361195,-0.605579,0.113306,-0.449367,-0.069473,-0.248323,0.589335,4.830023,0.019
0.376438,-2.240475,-2.550396,-1.720159,-1.53163,2.230927,-0.534102,-0.238139,1.227667,-0.072592,-0.049219,0.292664,-0.793424,0.007
-0.164728,-2.911433,-1.924932,-2.047377,-1.535038,2.635044,-0.559744,-0.128224,-0.086076,-0.065328,1.45766,-0.455211,-0.554128,0.003
1.017443,-1.435325,-1.456822,-1.443283,-0.528881,-0.915413,-0.541101,-0.195394,-0.14934,0.169097,-0.177567,0.605499,-0.195185,0.011
-0.213147,-1.770804,-1.445201,-1.468453,-1.365567,1.297334,-0.204749,-0.128,0.530749,0.629296,0.563887,-0.3548,-0.075537,0.009
-0.178425,-0.546305,0.011309,-1.015382,0.500476,-0.517893,-0.363529,-0.069731,-0.201455,-0.12976,0.280585,0.139763,0.283406,0.013
-0.155559,-1.502421,-1.053284,-1.921524,-1.24284,1.222284,-0.586474,-0.085393,-0.215212,0.132664,1.380066,-0.400992,-0.43448,0.008
-0.249705,-1.988865,-1.632992,-1.694989,-0.404658,0.833012,-0.559484,-0.13135,0.006056,0.280132,-0.170059,0.561621,-1.032719,0.006
-0.232923,-2.592728,-1.011591,-1.493624,-0.268621,1.201666,-0.567917,-0.18634,-0.238525,0.127933,-0.04378,0.55066,-1.032719,0.007
-0.229676,-3.230139,-1.506688,-2.349424,-1.273504,1.814439,-0.584169,0.02918,-0.257893,-0.241747,-0.021883,0.551151,-0.554128,0.006
-0.259524,-1.619838,-1.217008,-0.587482,2.446931,0.738168,-0.586065,-0.129189,-0.280317,-0.296305,-0.261184,0.645253,-0.673776,0.000
-0.24899,-1.200489,-0.849191,-0.763676,2.586152,0.465183,-0.574361,0.367716,-0.206351,0.352449,1.756076,-0.713208,0.522702,0.025
-0.258584,-1.58629,-0.37839,-0.51197,0.736672,-0.206971,-0.624185,0.037518,-0.288801,-0.296305,0.211388,0.430993,-0.075537,0.000
0.762163,-2.055961,-1.576136,-1.569136,-0.584897,2.292782,-0.549184,-0.149838,0.505748,-0.021446,0.421815,0.098492,-0.554128,0.014
-0.258456,-0.86501,-0.276999,-0.939871,0.68826,-1.176852,-0.598842,-0.192419,-0.457557,0.55411,-0.05507,0.637268,4.112136,0.015
-0.248893,-0.244373,-0.462965,-0.335776,-0.048856,-1.260974,-0.58427,-0.154759,-0.308679,0.196278,0.674387,0.092395,-0.43448,0.019
-0.16374,-1.049524,-0.691092,-1.090894,-1.071839,1.060637,-0.578231,0.042603,-0.301476,-0.176047,1.893295,-0.773487,-0.075537,0.009
-0.245917,-2.55918,-1.232343,-1.7705,-0.317366,1.708874,-0.595773,0.664767,-0.273453,-0.104148,0.239236,0.116871,-0.554128,0.001
0.379721,-2.106283,-1.625927,-1.7705,-0.743924,1.67671,-0.560984,-0.171613,0.277619,-0.063441,0.144547,0.321319,-0.43448,0.008
-0.235834,-0.328243,-0.661883,0.167636,1.182499,0.968268,-0.508141,0.170837,-0.122088,0.011857,2.28026,-1.114711,0.761998,0.012
-0.25077,-0.563079,-0.104674,-1.367771,-0.446644,-1.151285,-0.260162,-0.110948,-0.198777,-0.086657,0.32378,0.06002,0.163759,0.006
-0.221629,0.426585,-0.475218,-0.637823,-0.344515,-0.964896,-0.384876,-0.082305,-0.195721,-0.023144,0.483222,0.056161,-0.195185,0.018
0.010867,-1.284359,-0.645286,-0.965041,-0.011812,-0.001613,-0.580338,-0.106304,-0.191041,0.019975,0.370977,0.254682,0.163759,0.014
-0.259665,-2.676598,-1.554509,-0.763676,2.882801,2.148455,-0.611158,-0.154622,-0.356365,-0.296305,-0.232175,0.703758,-0.554128,0.007
-0.237601,-2.190153,-0.293122,-1.040553,-0.797741,-0.590469,-0.583576,-0.101595,-0.279208,-0.100106,0.433286,0.215747,-0.075537,0.022
-0.215465,-0.881784,-0.275908,0.092124,0.664617,1.469703,-0.603249,1.514146,-0.309503,-0.035524,0.221394,-0.197507,-0.195185,0.012
-0.184907,-2.240475,-0.546264,-1.065724,0.907514,-0.069241,-0.597705,-0.066835,-0.238011,0.166187,0.798696,-0.005775,0.163759,0.017
-0.209531,0.242072,-0.414847,-0.788847,-0.870731,-0.159961,-0.400444,-0.064102,-0.248603,0.461475,1.927361,-0.885291,-0.554128,0.028
-0.229492,0.208524,-0.102879,0.041783,0.194561,-0.167384,-0.54988,0.178983,-0.205592,0.201403,2.343801,-1.108203,0.761998,0.032
-0.251948,-2.156605,-1.762685,-1.392941,1.569257,1.41857,-0.623396,-0.189567,-0.264578,0.093059,-0.231284,0.714358,-0.793424,0.012
-0.22719,-2.508858,-1.286273,-1.720159,0.386033,0.009933,-0.570763,-0.14152,-0.174888,-0.207569,-0.247606,0.641074,0.64235,0.008
-0.25366,-0.361791,-0.807848,-0.738506,0.738066,0.015706,-0.581861,-0.180913,-0.357099,-0.021894,0.787775,0.048897,-0.793424,0.026
-0.230895,-3.146269,-2.234059,-2.148059,0.114235,2.535252,-0.566842,-0.241975,0.1015,-0.008007,0.034551,0.479801,-0.793424,0.002
-0.239553,0.409811,-0.45654,0.041783,-0.348147,-0.650675,-0.580311,-0.050459,-0.369464,-0.199616,2.095348,-0.884135,0.522702,0.020
0.034631,-0.412113,-0.307531,-0.612653,-0.164871,0.547656,-0.499933,0.098942,-0.163865,0.123516,2.416512,-1.192481,0.881645,0.020
-0.25004,-1.720482,-0.583337,-1.493624,-0.709951,-1.105925,-0.5475,-0.098431,-0.306399,-0.036429,0.045876,0.424887,-0.793424,0.008
-0.241459,-0.78114,-0.803396,-0.335776,0.23334,0.929505,-0.585666,0.141567,-0.317166,-0.129034,2.480965,-1.167582,-0.43448,0.017
-0.216063,-2.911433,-1.63986,-1.795671,-0.651223,2.215258,-0.568575,-0.223231,-0.21891,-0.05864,-0.19006,0.672985,-0.43448,0.006
-0.249207,-1.083071,-0.302732,0.34383,0.998866,-1.108399,-0.572971,0.151007,-0.233887,-0.193181,1.897203,-0.85276,0.163759,0.011
-0.25985,-2.206927,-1.060306,-1.216747,1.268977,4.082443,-0.620006,-0.185825,-0.264192,-0.296305,0.193719,0.389104,3.87284,0.000
-0.246805,-2.894659,-1.900308,-2.248742,-0.8946,2.803289,-0.589907,-0.129345,-0.220725,-0.152718,0.075094,0.492082,-0.793424,0.004
-0.257186,-1.368229,-0.404816,-0.285435,1.542837,-0.090684,-0.577557,-0.152993,-0.045395,0.214387,0.507246,0.181929,-0.43448,0.017
-0.206525,-3.028851,-1.636738,-2.122889,-1.139311,2.864319,-0.557907,-0.199113,-0.094918,-0.015616,0.355717,0.286324,-0.195185,0.002
-0.215997,-1.787578,-1.06752,-1.3426,0.719167,0.477554,-0.571466,-0.127751,-0.198658,-0.014969,-0.209461,0.618305,-0.793424,0.013
-0.252406,-0.663722,-0.273054,0.243148,0.334993,-1.622205,-0.550824,-0.254608,-0.392988,-0.008803,0.057425,0.516732,0.881645,0.032
0.335436,-0.714044,-1.033814,-1.241918,-1.527796,1.265995,-0.54832,-0.096135,0.071535,0.080887,1.444905,-0.523765,-0.43448,0.010
-0.24336,-0.495983,-0.564415,-1.040553,-0.222395,-0.610263,-0.601962,-0.191052,-0.348414,0.196681,1.030395,-0.094012,-0.195185,0.013
1.702425,-2.055961,-2.308314,-1.292259,-0.716321,2.41979,0.138363,-0.237691,1.440047,-0.042344,0.76044,-0.718478,-0.673776,0.020
1.593935,-1.049524,-1.703947,-0.562312,-0.48268,1.960416,0.296794,-0.231593,1.452166,-0.006456,0.635852,-0.762686,-0.554128,0.025
0.111682,-1.133393,-1.51953,-1.065724,0.467933,1.900211,-0.514994,-0.261894,0.164744,-0.128761,-0.211803,0.597804,-0.673776,0.018
0.075749,-1.099845,-1.932365,-1.015382,0.256577,2.583087,-0.294666,-0.268977,0.538178,-0.140146,-0.233067,0.382269,-0.43448,0.025
1.511253,-0.78114,-1.352498,-0.562312,-0.395515,2.070105,0.26799,-0.235332,0.929264,-0.050828,0.648872,-0.67756,-0.43448,0.021
0.287252,-0.512757,-1.334896,-0.662994,-0.200138,2.192165,-0.229523,-0.152155,0.955154,0.038743,0.092822,-0.03644,-0.195185,0.017
0.053275,-1.200489,-1.676444,-1.141235,-0.72,1.267644,-0.401135,-0.270052,1.139852,-0.115508,-0.284436,0.410855,-0.075537,0.017
-0.018748,-0.412113,-1.16725,-0.360947,-0.542055,1.050741,-0.499437,-0.214136,-0.026828,-0.109375,0.189989,0.308338,-0.43448,0.015
-0.011622,0.82916,-0.379154,0.369,-0.4715,0.492399,1.151919,-0.208596,0.279514,-0.001204,-0.163826,-0.747256,-0.554128,0.017
0.494276,-0.546305,-0.69926,-0.461629,-0.762192,1.41692,1.108871,-0.245005,1.421836,-0.139022,0.044884,-0.952686,-0.43448,0.012
0.067273,-0.026312,-0.539743,0.117295,1.878561,1.670112,0.195472,-0.160674,-0.074735,0.166376,-0.026449,-0.035684,-0.43448,0.017
14.45405,-1.58629,-1.511416,-1.116065,-1.535134,1.882067,2.510459,-0.225557,0.965944,0.030184,0.117524,-1.931037,-0.913072,0.018
0.0733,-1.049524,-0.821794,-0.788847,-1.076229,1.349292,0.766781,-0.258148,1.590842,-0.108966,0.044844,-0.753361,-0.314833,0.007
-0.22262,0.812386,0.942707,0.520024,-1.18118,-1.063039,0.336973,-0.247648,-0.29081,-0.221643,-0.505166,0.23684,0.522702,0.010
-0.072849,-0.579853,0.13909,-0.109241,-0.235279,-0.028829,0.155154,-0.197495,0.241443,0.082011,-0.213162,0.006349,0.283406,0.012
-0.224884,0.611099,1.460857,0.041783,-0.374398,-0.398308,0.748072,-0.240301,-0.326968,-0.169074,-0.389291,-0.137925,-0.793424,0.011
0.502587,-0.78114,-0.296206,0.167636,0.932558,1.321252,0.067554,-0.244898,0.363871,0.018196,0.076669,-0.096075,0.403054,0.011
2.178452,-1.485647,-1.059652,-0.839188,-0.546196,1.750111,1.353273,-0.252236,0.786514,-0.008431,1.501342,-2.002822,-0.793424,0.009
-0.244575,0.577551,1.008079,1.073777,-0.171227,-1.402827,0.280363,-0.132605,-0.259215,0.026208,-0.282656,0.061388,0.044111,0.015
-0.016523,-0.982428,0.007841,0.092124,4.396842,1.515888,-0.244323,-0.252792,-0.050133,-0.152626,-0.162163,0.394218,0.64235,0.019
-0.070402,-0.797914,0.438372,0.217977,3.542713,0.637552,-0.428531,-0.248709,0.038995,-0.205668,-0.267964,0.580277,0.522702,0.023
0.019344,-0.043086,-0.276689,-0.109241,-0.71039,0.473431,0.162813,-0.231631,0.543472,0.078187,0.049232,-0.194097,-0.195185,0.010
0.233203,-1.938544,-1.278421,-0.839188,2.751041,1.840831,-0.161081,-0.242811,-0.004326,-0.067598,1.340478,-0.667806,0.044111,0.010
-0.169519,0.560777,0.844441,0.645877,-0.101518,-0.625933,0.632356,-0.22981,-0.173396,-0.096122,-0.237887,-0.185272,-0.195185,0.011
-0.212268,-0.361791,1.187497,0.469683,0.57888,-0.274598,0.204182,-0.162489,-0.328556,0.105263,1.605985,-1.065802,-0.314833,0.014
-0.239762,-0.05986,2.303995,0.545195,0.820598,-1.299736,0.040059,-0.229533,-0.391036,-0.254049,-0.407467,0.389005,-0.554128,0.008
0.949924,-0.244373,-0.638753,0.142465,-1.102592,0.967443,1.43162,-0.24612,1.185464,-0.009633,0.03476,-1.162071,0.044111,0.009
0.141929,-0.680496,-0.322081,0.142465,-0.544254,0.462709,0.959728,-0.188311,0.623911,0.126383,-0.277249,-0.586276,0.403054,0.013
-0.110768,-1.150167,-0.29634,0.041783,2.390224,1.383106,0.067611,-0.252963,0.351477,-0.08221,0.064118,-0.058886,0.522702,0.008
-0.24483,0.158202,1.116688,-0.209923,0.915498,-0.114601,0.221225,-0.175694,-0.366458,-0.115918,-0.293257,0.166686,-0.913072,0.009
-0.204999,1.684632,0.293873,2.03026,-0.218434,0.52044,3.22608,-0.22913,-0.283667,0.021469,0.061675,-2.153559,-0.314833,0.011
-0.237193,0.711743,1.125466,0.671048,0.189087,-1.015205,-0.250293,-0.216094,-0.334277,-0.01284,-0.256835,0.484904,-1.032719,0.014
-0.243542,0.929804,1.138383,2.156113,1.634119,-1.326127,0.282009,0.366591,-0.291515,-0.05635,0.830428,-0.789679,2.676362,0.013
-0.250287,-0.14373,0.605733,0.192806,1.409634,-0.595418,0.547728,-0.219036,-0.369617,-0.238095,-0.363855,-0.015639,-0.195185,0.015
-0.242675,1.063996,1.537688,0.620706,-0.268434,-1.299736,1.617587,-0.168154,-0.253952,-0.230554,0.01024,-1.040136,0.283406,0.009
-0.22814,1.047222,0.676603,0.998265,-0.484534,-0.755415,-0.163262,-0.152715,-0.147904,-0.037294,2.480446,-1.450292,1.599532,0.007
